indiv,year,lwage,educ,exper,exper2,union,pub,married,black,hispanic
4127,1984,0.927102387,10,6,36,0,0,0,0,0
4127,1985,1.455806851,10,7,49,0,0,0,0,0
4127,1986,1.373218894,10,8,64,0,0,0,0,0
4127,1987,1.44844532,10,9,81,0,0,0,0,0
4128,1980,0.9933319092,12,4,16,1,0,0,0,0
4128,1981,0.9846680164,12,5,25,1,0,0,0,0
4128,1982,1.242137432,12,6,36,1,0,0,0,0
4128,1983,1.78483355,12,7,49,1,0,0,0,0
4128,1984,1.83368504,12,8,64,1,0,0,0,0
4128,1985,1.517054081,12,9,81,0,0,0,0,0
4128,1986,1.628111124,12,10,100,1,0,0,0,0
4128,1987,1.426626325,12,11,121,1,0,0,0,0
4159,1980,1.680458307,11,2,4,1,0,0,0,0
4159,1981,2.290006399,11,3,9,1,0,0,0,0
4159,1982,2.028579473,11,4,16,1,0,0,0,0
4159,1983,1.758648753,11,5,25,1,0,1,0,0
4159,1984,2.003092527,11,6,36,1,0,1,0,0
4159,1985,1.474594831,11,7,49,0,0,0,0,0
4159,1986,2.352030039,11,8,64,0,0,1,0,0
4159,1987,1.388474464,11,9,81,0,0,1,0,0
4204,1980,1.195795178,11,4,16,1,0,0,1,0
4204,1981,1.397355318,11,5,25,0,0,0,1,0
4204,1982,1.517894506,11,6,36,0,0,0,1,0
4204,1983,1.786034703,11,7,49,0,0,1,1,0
4204,1984,1.251763463,11,8,64,0,0,0,1,0
4204,1985,1.306227088,11,9,81,0,0,0,1,0
4204,1986,1.448196411,11,10,100,0,0,0,1,0
4204,1987,1.364976525,11,11,121,1,0,0,1,0
4229,1980,1.459483504,12,2,4,0,0,0,0,0
4229,1981,1.592908621,12,3,9,0,0,0,0,0
4229,1982,1.398366928,12,4,16,0,0,0,0,0
4229,1983,1.820720315,12,5,25,0,0,0,0,0
4229,1984,1.682546377,12,6,36,0,0,0,0,0
4229,1985,1.557775736,12,7,49,0,0,0,0,0
4229,1986,1.340429068,12,8,64,0,0,0,0,0
4229,1987,1.210274935,12,9,81,0,0,0,0,0
4258,1980,2.117404461,12,2,4,1,0,0,0,0
4258,1981,2.267192602,12,3,9,1,0,0,0,0
4258,1982,1.99129498,12,4,16,1,0,0,0,0
4258,1983,2.140562296,12,5,25,1,0,0,0,0
4258,1984,2.168054104,12,6,36,1,0,0,0,0
4258,1985,1.936593652,12,7,49,1,0,0,0,0
4258,1986,1.60100925,12,8,64,1,0,0,0,0
4258,1987,1.711333513,12,9,81,1,0,0,0,0
4261,1980,1.854151726,6,9,81,0,0,1,0,0
4261,1981,1.805129647,6,10,100,0,0,1,0,0
4261,1982,1.872824907,6,11,121,0,0,0,0,0
4261,1983,1.978112459,6,12,144,0,0,1,0,0
4261,1984,1.999407887,6,13,169,1,0,0,0,0
4261,1985,2.188746452,6,14,196,0,0,0,0,0
4261,1986,2.074398279,6,15,225,0,0,0,0,0
4261,1987,1.504884839,6,16,256,0,0,0,0,0
4264,1980,1.229391217,10,4,16,0,0,1,0,1
4264,1981,1.418340921,10,5,25,0,0,1,0,1
4264,1982,1.070392251,10,6,36,1,0,1,0,1
4264,1983,0.8207249045,10,7,49,0,0,1,0,1
4264,1984,1.236495972,10,8,64,0,0,1,0,1
4264,1985,1.291503787,10,9,81,0,0,1,0,1
4264,1986,1.360231757,10,10,100,0,0,1,0,1
4264,1987,1.03467083,10,11,121,0,0,0,0,1
4278,1980,1.802247763,12,3,9,0,0,1,0,0
4278,1981,1.785328627,12,4,16,0,0,1,0,0
4278,1982,1.815666556,12,5,25,0,0,1,0,0
4278,1983,1.875983,12,6,36,0,0,1,0,0
4278,1984,1.800329447,12,7,49,0,0,1,0,0
4278,1985,1.82002902,12,8,64,0,0,1,0,0
4278,1986,1.475531578,12,9,81,0,0,1,0,0
4278,1987,1.800216198,12,10,100,0,0,1,0,0
4297,1980,2.112708807,12,2,4,1,0,0,0,0
4297,1981,2.229253769,12,3,9,0,0,0,0,0
4297,1982,1.533609152,12,4,16,0,0,1,0,0
4297,1983,1.638398767,12,5,25,0,0,1,0,0
4297,1984,1.699027658,12,6,36,0,0,1,0,0
4297,1985,1.617568851,12,7,49,0,0,0,0,0
4297,1986,1.630912304,12,8,64,0,0,1,0,0
4297,1987,1.704527259,12,9,81,0,0,1,0,0
4302,1980,1.061952591,11,2,4,0,0,0,0,0
4302,1981,1.016822815,11,3,9,0,0,0,0,0
4302,1982,1.244216204,11,4,16,0,0,0,0,0
4302,1983,1.169463992,11,5,25,0,0,0,0,0
4302,1984,1.105809569,11,6,36,0,0,0,0,0
4302,1985,0.6375773549,11,7,49,0,0,0,0,0
4302,1986,0.609541595,11,8,64,0,0,0,0,0
4302,1987,1.715748429,11,9,81,0,0,1,0,0
4321,1980,1.721292853,11,1,1,0,0,0,0,1
4321,1981,1.981609344,11,2,4,1,0,1,0,1
4321,1982,1.209655643,11,3,9,0,0,1,0,1
4321,1983,1.467286825,11,4,16,1,0,0,0,1
4321,1984,1.797547817,11,5,25,1,0,1,0,1
4321,1985,2.153104544,11,6,36,1,0,1,0,1
4321,1986,1.991016626,11,7,49,1,0,1,0,1
4321,1987,2.183852434,11,8,64,1,0,1,0,1
4328,1980,1.742112517,12,4,16,0,0,0,0,0
4328,1981,1.360412717,12,5,25,0,0,0,0,0
4328,1982,1.289857507,12,6,36,0,0,0,0,0
4328,1983,1.224947214,12,7,49,0,0,0,0,0
4328,1984,1.212542772,12,8,64,0,0,0,0,0
4328,1985,1.133723378,12,9,81,0,0,0,0,0
4328,1986,1.112820029,12,10,100,0,0,0,0,0
4328,1987,1.311340809,12,11,121,0,0,0,0,0
4332,1980,0.4064126015,12,2,4,0,0,0,0,0
4332,1981,0.04082199559,12,3,9,0,0,0,0,0
4332,1982,0.9911405444,12,4,16,0,0,0,0,0
4332,1983,0.5125538111,12,5,25,0,0,0,0,0
4332,1984,0.731779933,12,6,36,0,0,0,0,0
4332,1985,1.207639694,12,7,49,0,0,0,0,0
4332,1986,1.340429068,12,8,64,0,0,0,0,0
4332,1987,1.348405838,12,9,81,0,0,0,0,0
4335,1980,1.543309689,11,3,9,0,0,1,0,0
4335,1981,1.683545828,11,4,16,0,0,1,0,0
4335,1982,1.479456663,11,5,25,0,0,1,0,0
4335,1983,1.150045991,11,6,36,0,0,1,0,0
4335,1984,1.142201304,11,7,49,0,0,1,0,0
4335,1985,1.708803415,11,8,64,0,0,1,0,0
4335,1986,1.745894194,11,9,81,0,1,1,0,0
4335,1987,1.706928253,11,10,100,0,1,1,0,0
4357,1980,2.14114666,12,3,9,1,0,0,0,0
4357,1981,2.064174175,12,4,16,1,0,0,0,0
4357,1982,1.407255888,12,5,25,0,0,1,0,0
4357,1983,1.486518145,12,6,36,0,0,1,0,0
4357,1984,1.51264739,12,7,49,0,0,1,0,0
4357,1985,1.616430044,12,8,64,0,0,1,0,0
4357,1986,1.730626702,12,9,81,1,0,1,0,0
4357,1987,1.913384914,12,10,100,1,0,1,0,0
4365,1980,-0.03520625457,11,2,4,0,0,0,0,0
4365,1981,0.2835240662,11,3,9,0,0,0,0,0
4365,1982,1.263471007,11,4,16,0,0,1,0,0
4365,1983,1.548086762,11,5,25,0,0,1,0,0
4365,1984,2.068997145,11,6,36,0,0,1,0,0
4365,1985,1.490736723,11,7,49,0,0,1,0,0
4365,1986,1.775164604,11,8,64,0,0,1,0,0
4365,1987,1.125572443,11,9,81,0,0,1,0,0
4380,1980,1.810905099,13,4,16,1,0,0,0,0
4380,1981,1.95138967,13,5,25,1,0,0,0,0
4380,1982,1.97731173,13,6,36,1,0,1,0,0
4380,1983,2.1147964,13,7,49,1,0,1,0,0
4380,1984,2.19704175,13,8,64,1,0,1,0,0
4380,1985,2.198225021,13,9,81,0,0,1,0,0
4380,1986,1.938266158,13,10,100,0,0,1,0,0
4380,1987,1.960460663,13,11,121,0,0,0,0,0
4394,1980,1.630321145,11,2,4,0,0,0,0,0
4394,1981,2.089010954,11,3,9,1,0,0,0,0
4394,1982,2.015234709,11,4,16,0,0,0,0,0
4394,1983,2.034294367,11,5,25,1,0,0,0,0
4394,1984,2.088011503,11,6,36,0,0,0,0,0
4394,1985,1.79721427,11,7,49,0,0,0,0,0
4394,1986,2.321258307,11,8,64,0,0,0,0,0
4394,1987,1.524606705,11,9,81,0,0,0,0,0
4510,1980,1.304898739,13,2,4,0,0,0,0,0
4510,1981,1.630491376,13,3,9,1,0,0,0,0
4510,1982,1.651837587,13,4,16,0,0,0,0,0
4510,1983,2.255269289,13,5,25,0,0,0,0,0
4510,1984,1.905689955,13,6,36,0,0,0,0,0
4510,1985,1.703077316,13,7,49,0,0,0,0,0
4510,1986,2.028096914,13,8,64,0,0,0,0,0
4510,1987,2.340356112,13,9,81,0,1,1,0,0
4559,1980,1.32382679,12,5,25,0,0,0,0,0
4559,1981,1.450832844,12,6,36,0,0,1,0,0
4559,1982,1.29735148,12,7,49,0,0,1,0,0
4559,1983,1.393658519,12,8,64,0,0,1,0,0
4559,1984,1.00525856,12,9,81,0,0,1,0,0
4559,1985,1.491696119,12,10,100,0,0,1,0,0
4559,1986,1.568891764,12,11,121,0,0,1,0,0
4559,1987,1.599149823,12,12,144,0,0,1,0,0
4563,1980,0.890583992,11,1,1,1,0,0,0,0
4563,1981,0.9270628095,11,2,4,0,0,0,0,0
4563,1982,1.101957917,11,3,9,0,0,0,0,0
4563,1983,1.047879577,11,4,16,0,0,0,0,0
4563,1984,1.760507941,11,5,25,0,0,0,0,0
4563,1985,1.310137868,11,6,36,0,0,1,0,0
4563,1986,1.667331934,11,7,49,0,0,1,0,0
4563,1987,1.711747527,11,8,64,1,0,1,0,0
4569,1980,2.26701951,12,1,1,1,0,0,0,0
4569,1981,2.12520504,12,2,4,1,0,0,0,0
4569,1982,2.073495626,12,3,9,1,0,1,0,0
4569,1983,2.043863773,12,4,16,1,0,0,0,0
4569,1984,2.367184877,12,5,25,1,0,0,0,0
4569,1985,2.129067659,12,6,36,1,0,0,0,0
4569,1986,2.03357625,12,7,49,1,0,1,0,0
4569,1987,2.035432339,12,8,64,1,0,1,0,0
4603,1980,2.055204391,11,2,4,1,0,0,0,0
4603,1981,1.997861505,11,3,9,1,0,0,0,0
4603,1982,2.038810015,11,4,16,1,0,0,0,0
4603,1983,2.174103975,11,5,25,1,0,0,0,0
4603,1984,1.988279462,11,6,36,1,0,0,0,0
4603,1985,1.921911716,11,7,49,1,0,0,0,0
4603,1986,2.035287142,11,8,64,1,0,0,0,0
4603,1987,1.853912354,11,9,81,1,0,0,0,0
4607,1980,-0.6960180402,13,2,4,0,0,0,0,0
4607,1981,1.718973756,13,3,9,0,0,0,0,0
4607,1982,1.805756927,13,4,16,0,0,0,0,0
4607,1983,1.236358285,13,5,25,0,0,0,0,0
4607,1984,1.838750482,13,6,36,0,0,0,0,0
4607,1985,1.615743518,13,7,49,0,0,0,0,0
4607,1986,1.582990766,13,8,64,0,0,1,0,0
4607,1987,1.948359251,13,9,81,1,0,1,0,0
4633,1980,1.759466529,12,3,9,0,0,0,0,0
4633,1981,1.423335671,12,4,16,0,0,0,0,0
4633,1982,1.446897507,12,5,25,0,0,0,0,0
4633,1983,1.547217965,12,6,36,0,0,0,0,0
4633,1984,1.543262362,12,7,49,0,0,0,0,0
4633,1985,1.514210343,12,8,64,0,0,1,0,0
4633,1986,1.518911839,12,9,81,0,0,1,0,0
4633,1987,2.559309006,12,10,100,1,0,1,0,0
4676,1980,0.6362150311,10,2,4,0,0,0,0,0
4676,1981,0.8620210886,10,3,9,0,0,0,0,0
4676,1982,1.064159751,10,4,16,0,0,0,0,0
4676,1983,1.350716591,10,5,25,0,0,0,0,0
4676,1984,1.492267013,10,6,36,0,0,0,0,0
4676,1985,1.534850001,10,7,49,0,0,0,0,0
4676,1986,1.732522488,10,8,64,0,0,0,0,0
4676,1987,1.877293587,10,9,81,0,0,0,0,0
4701,1980,1.595672011,12,2,4,0,0,0,0,0
4701,1981,1.793050647,12,3,9,0,0,0,0,0
4701,1982,1.815666556,12,4,16,0,0,0,0,0
4701,1983,2.116919756,12,5,25,0,0,0,0,0
4701,1984,2.38948679,12,6,36,0,0,0,0,0
4701,1985,2.489422083,12,7,49,0,0,1,0,0
4701,1986,2.506180763,12,8,64,0,0,1,0,0
4701,1987,2.600746155,12,9,81,0,0,1,0,0
4716,1980,0.9417034388,12,3,9,0,0,1,0,0
4716,1981,1.243193507,12,4,16,1,0,1,0,0
4716,1982,1.380348444,12,5,25,1,1,1,0,0
4716,1983,1.140937448,12,6,36,1,1,1,0,0
4716,1984,1.474907041,12,7,49,1,1,1,0,0
4716,1985,1.47827971,12,8,64,1,0,1,0,0
4716,1986,1.596362472,12,9,81,1,1,1,0,0
4716,1987,1.706928253,12,10,100,1,1,1,0,0
4720,1980,2.089853525,12,5,25,1,0,1,0,0
4720,1981,2.179982662,12,6,36,0,0,1,0,0
4720,1982,2.349749088,12,7,49,1,0,1,0,0
4720,1983,2.17169714,12,8,64,1,0,1,0,0
4720,1984,2.281382799,12,9,81,1,0,1,0,0
4720,1985,2.207794428,12,10,100,1,0,1,0,0
4720,1986,2.256719828,12,11,121,0,0,1,0,0
4720,1987,2.217753887,12,12,144,1,0,1,0,0
4759,1980,1.790406585,12,4,16,1,0,0,0,0
4759,1981,1.871802211,12,5,25,1,0,1,0,0
4759,1982,1.328814745,12,6,36,1,0,1,0,0
4759,1983,1.657751441,12,7,49,1,0,1,0,0
4759,1984,1.774945855,12,8,64,1,0,1,0,0
4759,1985,1.851119637,12,9,81,1,0,1,0,0
4759,1986,1.900044918,12,10,100,1,0,1,0,0
4759,1987,1.952050686,12,11,121,0,0,1,0,0
4791,1980,1.961678267,12,5,25,1,0,1,0,0
4791,1981,1.654558301,12,6,36,1,0,1,0,0
4791,1982,1.764210224,12,7,49,1,0,1,0,0
4791,1983,1.700092316,12,8,64,1,0,1,0,0
4791,1984,1.7819134,12,9,81,1,0,1,0,0
4791,1985,1.752318978,12,10,100,1,0,1,0,0
4791,1986,1.865782857,12,11,121,1,0,1,0,0
4791,1987,1.767781258,12,12,144,1,0,1,0,0
4811,1980,0.7321421504,12,2,4,0,0,0,0,0
4811,1981,0.9762420654,12,3,9,0,0,0,0,0
4811,1982,0.7450560331,12,4,16,0,0,0,0,0
4811,1983,1.05999434,12,5,25,0,0,0,0,0
4811,1984,1.578016877,12,6,36,1,0,0,0,0
4811,1985,1.730496764,12,7,49,0,0,0,0,0
4811,1986,1.723421335,12,8,64,0,0,0,0,0
4811,1987,1.934612632,12,9,81,1,0,0,0,0
4828,1980,0.9885613918,11,2,4,0,0,0,0,0
4828,1981,1.501263738,11,3,9,0,0,0,0,0
4828,1982,1.801636696,11,4,16,1,0,0,0,0
4828,1983,1.097416997,11,5,25,0,0,0,0,0
4828,1984,1.028619885,11,6,36,0,0,0,0,0
4828,1985,1.33674264,11,7,49,0,0,0,0,0
4828,1986,1.711492777,11,8,64,0,0,1,0,0
4828,1987,1.118540764,11,9,81,0,0,1,0,0
4857,1980,1.139698148,14,3,9,0,0,0,0,0
4857,1981,0.7507762909,14,4,16,0,0,0,0,0
4857,1982,0.98066926,14,5,25,0,0,0,0,0
4857,1983,1.072283983,14,6,36,0,0,0,0,0
4857,1984,0.7042202353,14,7,49,0,0,0,0,0
4857,1985,0.6867675781,14,8,64,0,0,1,0,0
4857,1986,1.546272516,14,9,81,0,0,1,0,0
4857,1987,1.524606705,14,10,100,0,0,1,0,0
4858,1980,1.286322355,12,2,4,0,0,0,0,0
4858,1981,1.648249626,12,3,9,1,0,0,0,0
4858,1982,2.296639204,12,4,16,0,0,1,0,0
4858,1983,2.285025835,12,5,25,0,0,1,0,0
4858,1984,2.520875692,12,6,36,0,0,1,0,0
4858,1985,2.513176203,12,7,49,0,0,1,0,0
4858,1986,2.593192101,12,8,64,0,0,1,0,0
4858,1987,2.577756643,12,9,81,0,0,1,0,0
4859,1980,1.326877594,12,2,4,0,0,0,0,0
4859,1981,1.063067317,12,3,9,0,0,0,0,0
4859,1982,0.9973561764,12,4,16,0,0,0,0,0
4859,1983,1.196187139,12,5,25,0,0,0,0,0
4859,1984,1.26133287,12,6,36,0,0,0,0,0
4859,1985,1.273485303,12,7,49,0,0,0,0,0
4859,1986,1.340429068,12,8,64,0,0,0,0,0
4859,1987,1.342285156,12,9,81,0,0,0,0,0
4866,1980,1.695885777,14,2,4,1,0,0,0,0
4866,1981,1.817077279,14,3,9,1,0,1,0,0
4866,1982,1.929544806,14,4,16,1,0,1,0,0
4866,1983,1.967783213,14,5,25,1,0,1,0,0
4866,1984,2.259861708,14,6,36,1,0,1,0,0
4866,1985,2.430938005,14,7,49,1,0,1,0,0
4866,1986,2.410870552,14,8,64,1,0,0,0,0
4866,1987,2.45414257,14,9,81,1,0,0,0,0
4881,1980,1.373080254,14,2,4,0,0,1,0,0
4881,1981,1.502828121,14,3,9,0,0,1,0,0
4881,1982,1.255562425,14,4,16,0,0,1,0,0
4881,1983,1.362727642,14,5,25,0,0,1,0,0
4881,1984,1.67536068,14,6,36,0,0,1,0,0
4881,1985,1.82002902,14,7,49,0,0,1,0,0
4881,1986,1.900044918,14,8,64,0,0,1,0,0
4881,1987,1.895961285,14,9,81,0,0,1,0,0
4884,1980,1.575832963,12,4,16,0,0,0,0,0
4884,1981,1.570217252,12,5,25,0,0,0,0,0
4884,1982,1.522709966,12,6,36,0,0,1,0,0
4884,1983,1.543915987,12,7,49,0,0,1,0,0
4884,1984,1.680930734,12,8,64,0,0,1,0,0
4884,1985,1.765961766,12,9,81,1,0,1,0,0
4884,1986,1.745894194,12,10,100,1,1,1,0,0
4884,1987,1.760995507,12,11,121,1,1,1,0,0
4888,1980,1.466943383,12,2,4,1,0,0,0,0
4888,1981,1.434720993,12,3,9,1,0,1,0,0
4888,1982,1.392661691,12,4,16,0,0,1,0,0
4888,1983,1.481744885,12,5,25,1,0,1,0,0
4888,1984,1.091682434,12,6,36,1,0,1,0,0
4888,1985,1.447707891,12,7,49,0,0,1,0,0
4888,1986,1.240995169,12,8,64,0,0,1,0,0
4888,1987,1.410911202,12,9,81,0,0,1,0,0
4901,1980,1.168766499,11,4,16,1,0,1,0,0
4901,1981,1.22502625,11,5,25,1,0,1,0,0
4901,1982,1.027527094,11,6,36,1,0,1,0,0
4901,1983,1.378008723,11,7,49,1,0,1,0,0
4901,1984,1.710221052,11,8,64,1,0,1,0,0
4901,1985,1.562236309,11,9,81,1,0,1,0,0
4901,1986,1.57681787,11,10,100,1,0,1,0,0
4901,1987,1.53785193,11,11,121,1,0,0,0,0
4917,1980,1.199538231,12,4,16,0,0,0,0,0
4917,1981,0.8992492557,12,5,25,0,0,0,0,0
4917,1982,1.012073636,12,6,36,0,0,0,0,0
4917,1983,1.193531036,12,7,49,0,0,0,0,0
4917,1984,1.295228124,12,8,64,0,0,0,0,0
4917,1985,1.439538836,12,9,81,0,0,0,0,0
4917,1986,0.582387805,12,10,100,0,0,0,0,0
4917,1987,1.326155782,12,11,121,0,0,0,0,0
4926,1980,1.652021766,12,4,16,1,0,0,0,0
4926,1981,1.596133947,12,5,25,1,0,1,0,0
4926,1982,1.516630888,12,6,36,0,0,1,0,0
4926,1983,1.625448704,12,7,49,1,0,1,0,0
4926,1984,1.492243886,12,8,64,0,0,1,0,0
4926,1985,1.432757258,12,9,81,0,0,1,0,0
4926,1986,1.465840459,12,10,100,0,0,1,0,0
4926,1987,1.861078978,12,11,121,1,0,1,0,0
4982,1980,0.8883838058,9,4,16,0,0,0,0,0
4982,1981,1.06919837,9,5,25,0,0,0,0,0
4982,1982,1.380348444,9,6,36,0,0,0,0,0
4982,1983,1.255406499,9,7,49,0,0,0,0,0
4982,1984,1.394864321,9,8,64,0,0,0,0,0
4982,1985,1.273485303,9,9,81,0,0,1,0,0
4982,1986,1.102018118,9,10,100,0,0,1,0,0
4982,1987,1.060781956,9,11,121,0,0,1,0,0
5017,1980,1.886376262,13,1,1,0,0,0,0,0
5017,1981,2.048725605,13,2,4,0,0,0,0,0
5017,1982,2.348602057,13,3,9,0,0,0,0,0
5017,1983,2.400538683,13,4,16,0,0,1,0,0
5017,1984,2.493476629,13,5,25,0,0,1,0,0
5017,1985,2.515679359,13,6,36,0,0,0,0,0
5017,1986,2.567932367,13,7,49,0,0,0,0,0
5017,1987,2.545114517,13,8,64,0,0,1,0,0
5033,1980,1.948774815,12,2,4,0,0,0,0,0
5033,1981,2.201488972,12,3,9,0,0,0,0,0
5033,1982,2.366843462,12,4,16,0,0,0,0,0
5033,1983,2.30971837,12,5,25,0,0,0,0,0
5033,1984,2.119264126,12,6,36,0,0,1,0,0
5033,1985,2.501907587,12,7,49,0,0,1,0,0
5033,1986,2.321258307,12,8,64,0,0,1,0,0
5033,1987,2.45414257,12,9,81,0,0,1,0,0
5048,1980,0.510171771,11,3,9,0,0,0,0,0
5048,1981,1.096115351,11,4,16,0,0,0,0,0
5048,1982,1.243191123,11,5,25,0,0,0,0,0
5048,1983,1.307118654,11,6,36,0,0,1,0,0
5048,1984,1.492502809,11,7,49,0,0,1,0,0
5048,1985,1.69290483,11,8,64,0,0,1,0,0
5048,1986,2.027793169,11,9,81,0,0,0,0,0
5048,1987,2.344943285,11,10,100,0,0,0,0,0
5122,1980,0.8747410178,12,3,9,0,0,1,0,0
5122,1981,1.699294209,12,4,16,0,0,1,0,0
5122,1982,2.042723894,12,5,25,0,0,1,0,0
5122,1983,1.970532537,12,6,36,0,0,1,0,0
5122,1984,2.288682222,12,7,49,0,0,1,0,0
5122,1985,1.989663482,12,8,64,0,0,1,0,0
5122,1986,1.954734325,12,9,81,0,0,1,0,0
5122,1987,1.859541655,12,10,100,0,0,1,0,0
5141,1980,2.154514074,12,2,4,0,0,1,0,1
5141,1981,1.900458932,12,3,9,0,0,1,0,1
5141,1982,2.017406225,12,4,16,0,0,1,0,1
5141,1983,1.184428334,12,5,25,0,0,1,0,1
5141,1984,1.390642524,12,6,36,0,0,1,0,1
5141,1985,2.296205521,12,7,49,0,0,1,0,1
5141,1986,2.321258307,12,8,64,0,0,1,0,1
5141,1987,2.350827456,12,9,81,0,0,1,0,1
5147,1980,2.055939913,12,4,16,1,0,1,0,1
5147,1981,2.129051924,12,5,25,0,0,1,0,1
5147,1982,2.278132439,12,6,36,1,0,1,0,1
5147,1983,2.05391407,12,7,49,1,0,1,0,1
5147,1984,1.866687775,12,8,64,1,0,1,0,1
5147,1985,2.334869146,12,9,81,1,0,1,0,1
5147,1986,2.531662941,12,10,100,1,0,1,0,1
5147,1987,2.466854334,12,11,121,1,0,0,0,1
5158,1980,1.82369256,11,3,9,0,0,0,0,0
5158,1981,1.817077279,11,4,16,0,0,1,0,0
5158,1982,1.580850482,11,5,25,0,0,1,0,0
5158,1983,1.737630248,11,6,36,0,0,1,0,0
5158,1984,2.073940992,11,7,49,0,0,0,0,0
5158,1985,1.784791827,11,8,64,0,0,0,0,0
5158,1986,1.799961448,11,9,81,0,0,0,0,0
5158,1987,2.176106215,11,10,100,0,0,0,0,0
5221,1980,1.374714613,14,3,9,0,0,0,0,1
5221,1981,1.609437943,14,4,16,1,0,0,0,1
5221,1982,1.547402501,14,5,25,1,0,1,0,1
5221,1983,1.591878653,14,6,36,1,0,1,0,1
5221,1984,1.800329447,14,7,49,0,0,1,0,1
5221,1985,1.82002902,14,8,64,0,0,1,0,1
5221,1986,1.799961448,14,9,81,1,0,1,0,1
5221,1987,2.362335205,14,10,100,0,0,0,0,1
5223,1980,1.541164517,12,3,9,0,0,0,0,0
5223,1981,1.805604935,12,4,16,0,0,0,0,0
5223,1982,1.975682259,12,5,25,0,0,0,0,0
5223,1983,1.79193902,12,6,36,0,0,0,0,0
5223,1984,1.855316639,12,7,49,0,0,0,0,0
5223,1985,1.275378108,12,8,64,0,0,0,0,0
5223,1986,1.557581067,12,9,81,0,0,0,0,0
5223,1987,1.13464582,12,10,100,0,0,0,0,0
5227,1980,2.691193104,12,5,25,0,0,0,0,0
5227,1981,0.4462870955,12,6,36,0,0,0,0,0
5227,1982,1.547402501,12,7,49,0,0,0,0,0
5227,1983,1.727120996,12,8,64,1,0,0,0,0
5227,1984,1.073019743,12,9,81,0,0,0,0,0
5227,1985,1.77078104,12,10,100,0,0,0,0,0
5227,1986,2.030622005,12,11,121,0,0,1,0,0
5227,1987,1.907598972,12,12,144,0,0,1,0,0
5248,1980,1.137844682,14,2,4,0,0,0,0,0
5248,1981,1.089581728,14,3,9,0,0,0,0,0
5248,1982,2.030118227,14,4,16,0,0,0,0,0
5248,1983,1.044561982,14,5,25,1,0,0,0,0
5248,1984,1.129769921,14,6,36,0,0,0,0,0
5248,1985,1.195634365,14,7,49,0,0,0,0,0
5248,1986,1.574935079,14,8,64,0,0,0,0,0
5248,1987,1.907198429,14,9,81,0,0,1,0,0
5252,1980,0.4112994075,10,2,4,0,0,0,0,0
5252,1981,1.683545828,10,3,9,0,0,0,0,0
5252,1982,1.279444933,10,4,16,0,0,0,0,0
5252,1983,1.598119855,10,5,25,0,0,1,0,0
5252,1984,1.232993364,10,6,36,1,0,1,0,0
5252,1985,1.472288132,10,7,49,0,0,1,0,0
5252,1986,1.219801068,10,8,64,0,0,1,0,0
5252,1987,1.669187903,10,9,81,0,0,1,0,0
5263,1980,1.630321145,14,3,9,0,0,0,0,0
5263,1981,1.593933702,14,4,16,0,0,1,0,0
5263,1982,1.656601787,14,5,25,0,0,1,0,0
5263,1983,1.786034703,14,6,36,0,0,1,0,0
5263,1984,1.603409052,14,7,49,0,0,1,0,0
5263,1985,1.67849803,14,8,64,0,0,1,0,0
5263,1986,1.851254702,14,9,81,0,0,1,0,0
5263,1987,1.529425979,14,10,100,0,0,1,0,0
5274,1980,1.665730238,12,2,4,0,0,0,0,0
5274,1981,2.900422096,12,3,9,0,0,1,0,0
5274,1982,1.764315486,12,4,16,0,0,1,0,0
5274,1983,1.339217782,12,5,25,0,0,1,0,0
5274,1984,1.533065915,12,6,36,0,0,1,0,0
5274,1985,1.79721427,12,7,49,0,0,1,0,0
5274,1986,1.689168572,12,8,64,0,0,1,0,0
5274,1987,3.312527418,12,9,81,1,0,1,0,0
5335,1980,1.447999597,12,3,9,0,0,0,0,0
5335,1981,1.817077279,12,4,16,0,0,1,0,0
5335,1982,1.755041838,12,5,25,0,0,1,0,0
5335,1983,1.453232169,12,6,36,0,0,1,0,0
5335,1984,1.492420554,12,7,49,0,0,1,0,0
5335,1985,1.053294778,12,8,64,0,0,1,0,0
5335,1986,1.502709866,12,9,81,0,0,1,0,0
5335,1987,1.483784676,12,10,100,1,0,1,0,0
5345,1980,1.516207814,12,2,4,0,0,0,0,0
5345,1981,0.8209805489,12,3,9,0,0,0,0,0
5345,1982,1.256050706,12,4,16,0,0,0,0,0
5345,1983,1.109857678,12,5,25,0,0,0,0,0
5345,1984,1.394864321,12,6,36,0,0,0,0,0
5345,1985,1.420649171,12,7,49,0,0,0,0,0
5345,1986,1.977486849,12,8,64,0,0,0,0,0
5345,1987,1.963838696,12,9,81,0,0,1,0,0
5359,1980,0.2440267652,12,4,16,0,0,0,0,0
5359,1981,1.000914693,12,5,25,0,0,0,0,0
5359,1982,0.9820343852,12,6,36,0,0,0,0,0
5359,1983,1.060433745,12,7,49,0,0,0,0,0
5359,1984,1.024893522,12,8,64,0,0,0,0,0
5359,1985,1.099070907,12,9,81,0,0,0,0,0
5359,1986,1.281427979,12,10,100,0,0,0,0,0
5359,1987,1.121921062,12,11,121,0,0,0,0,0
5368,1980,1.117426634,12,1,1,0,0,0,0,0
5368,1981,0.7532510757,12,2,4,0,0,0,0,0
5368,1982,1.300583124,12,3,9,0,0,1,0,0
5368,1983,1.45369184,12,4,16,0,0,1,0,0
5368,1984,1.504760027,12,5,25,0,0,1,0,0
